9.31629e-22 4.07711e-09
-1.90205e-11 1.63084e-08
-7.60798e-11 3.66935e-08
-1.90192e-10 6.52321e-08
-3.80362e-10 1.01924e-07
-6.6559e-10 1.46767e-07
-1.06486e-09 1.99763e-07
-1.59715e-09 2.60908e-07
-2.28141e-09 3.30202e-07
-3.13658e-09 4.07644e-07
-4.18157e-09 4.93233e-07
-5.43529e-09 5.86965e-07
-6.9166e-09 6.8884e-07
-8.64435e-09 7.98856e-07
-1.06373e-08 9.17011e-07
-1.29144e-08 1.0433e-06
-1.54942e-08 1.17772e-06
-1.83955e-08 1.32028e-06
-2.16369e-08 1.47096e-06
-2.52372e-08 1.62977e-06
-2.92148e-08 1.7967e-06
-3.35883e-08 1.97175e-06
-3.83763e-08 2.15492e-06
-4.35971e-08 2.34619e-06
-4.92692e-08 2.54558e-06
-5.54109e-08 2.75307e-06
-6.20405e-08 2.96865e-06
-6.91762e-08 3.19234e-06
-7.68362e-08 3.42412e-06
-8.50386e-08 3.66398e-06
-9.38014e-08 3.91193e-06
-1.03143e-07 4.16795e-06
-1.1308e-07 4.43205e-06
-1.23632e-07 4.70421e-06
-1.34815e-07 4.98444e-06
-1.46649e-07 5.27272e-06
-1.59149e-07 5.56906e-06
-1.72334e-07 5.87344e-06
-1.86221e-07 6.18587e-06
-2.00828e-07 6.50632e-06
-2.16172e-07 6.83481e-06
-2.3227e-07 7.17132e-06
-2.49139e-07 7.51584e-06
-2.66796e-07 7.86838e-06
-2.85258e-07 8.22891e-06
-3.04543e-07 8.59745e-06
-3.24666e-07 8.97397e-06
-3.45644e-07 9.35847e-06
-3.67494e-07 9.75095e-06
-3.90233e-07 1.01514e-05
-4.13876e-07 1.05598e-05
-4.3844e-07 1.09762e-05
-4.63942e-07 1.14005e-05
-4.90396e-07 1.18327e-05
-5.17819e-07 1.22729e-05
-5.46227e-07 1.2721e-05
-5.75636e-07 1.3177e-05
-6.06061e-07 1.36409e-05
-6.37517e-07 1.41127e-05
-6.7002e-07 1.45925e-05
-7.03585e-07 1.508e-05
-7.38228e-07 1.55755e-05
-7.73963e-07 1.60788e-05
-8.10804e-07 1.659e-05
-8.48768e-07 1.7109e-05
-8.87868e-07 1.76359e-05
-9.28119e-07 1.81706e-05
-9.69536e-07 1.87131e-05
-1.01213e-06 1.92634e-05
-1.05592e-06 1.98215e-05
-1.10092e-06 2.03874e-05
-1.14714e-06 2.09611e-05
-1.19459e-06 2.15426e-05
-1.24329e-06 2.21318e-05
-1.29326e-06 2.27288e-05
-1.3445e-06 2.33335e-05
-1.39703e-06 2.3946e-05
-1.45086e-06 2.45661e-05
-1.50601e-06 2.5194e-05
-1.56248e-06 2.58296e-05
-1.62029e-06 2.64729e-05
-1.67946e-06 2.71239e-05
-1.73999e-06 2.77825e-05
-1.80189e-06 2.84488e-05
-1.86519e-06 2.91227e-05
-1.92988e-06 2.98043e-05
-1.99599e-06 3.04935e-05
-2.06353e-06 3.11904e-05
-2.1325e-06 3.18948e-05
-2.20291e-06 3.26069e-05
-2.27478e-06 3.33265e-05
-2.34813e-06 3.40537e-05
-2.42295e-06 3.47885e-05
-2.49926e-06 3.55308e-05
-2.57708e-06 3.62807e-05
-2.6564e-06 3.70381e-05
-2.73725e-06 3.7803e-05
-2.81963e-06 3.85754e-05
-2.90355e-06 3.93554e-05
-2.98902e-06 4.01428e-05
-3.07606e-06 4.09377e-05
-3.16466e-06 4.17401e-05
-3.25485e-06 4.25499e-05
-3.34662e-06 4.33672e-05
-3.44e-06 4.41919e-05
-3.53498e-06 4.5024e-05
-3.63157e-06 4.58635e-05
-3.72979e-06 4.67105e-05
-3.82965e-06 4.75648e-05
-3.93114e-06 4.84265e-05
-4.03428e-06 4.92955e-05
-4.13908e-06 5.0172e-05
-4.24555e-06 5.10557e-05
-4.35369e-06 5.19468e-05
-4.46351e-06 5.28453e-05
-4.57501e-06 5.3751e-05
-4.68821e-06 5.4664e-05
-4.80312e-06 5.55843e-05
-4.91973e-06 5.65119e-05
-5.03806e-06 5.74468e-05
-5.15811e-06 5.83889e-05
-5.27988e-06 5.93383e-05
-5.4034e-06 6.02949e-05
-5.52865e-06 6.12587e-05
-5.65565e-06 6.22297e-05
-5.7844e-06 6.32079e-05
-5.91492e-06 6.41933e-05
-6.04719e-06 6.51859e-05
-6.18124e-06 6.61857e-05
-6.31706e-06 6.71926e-05
-6.45466e-06 6.82067e-05
-6.59405e-06 6.92279e-05
-6.73522e-06 7.02562e-05
-6.87819e-06 7.12916e-05
-7.02296e-06 7.23342e-05
-7.16954e-06 7.33838e-05
-7.31792e-06 7.44405e-05
-7.46811e-06 7.55043e-05
