0 1
0.02 1.00041
0.04 1.00102
0.06 1.00184
0.08 1.00286
0.1 1.00409
0.12 1.00553
0.14 1.00717
0.16 1.00903
0.18 1.01109
0.2 1.01336
0.22 1.01585
0.24 1.01855
0.26 1.02147
0.28 1.02461
0.3 1.02796
0.32 1.03154
0.34 1.03534
0.36 1.03937
0.38 1.04363
0.4 1.04813
0.42 1.05285
0.44 1.05782
0.46 1.06302
0.48 1.06847
0.5 1.07417
0.52 1.08012
0.54 1.08633
0.56 1.0928
0.58 1.09953
0.6 1.10653
0.62 1.1138
0.64 1.12135
0.66 1.12919
0.68 1.13731
0.7 1.14573
0.72 1.15444
0.74 1.16346
0.76 1.1728
0.78 1.18245
0.8 1.19243
0.82 1.20273
0.84 1.21338
0.86 1.22437
0.88 1.23572
0.9 1.24743
0.92 1.25951
0.94 1.27197
0.96 1.28482
0.98 1.29806
1 1.31171
1.02 1.32578
1.04 1.34028
1.06 1.35521
1.08 1.37059
1.1 1.38644
1.12 1.40275
1.14 1.41955
1.16 1.43685
1.18 1.45466
1.2 1.473
1.22 1.49187
1.24 1.5113
1.26 1.5313
1.28 1.55188
1.3 1.57307
1.32 1.59488
1.34 1.61732
1.36 1.64041
1.38 1.66419
1.4 1.68865
1.42 1.71383
1.44 1.73975
1.46 1.76642
1.48 1.79388
1.5 1.82214
1.52 1.85122
1.54 1.88117
1.56 1.91199
1.58 1.94372
1.6 1.97639
1.62 2.01002
1.64 2.04465
1.66 2.08031
1.68 2.11703
1.7 2.15485
1.72 2.19379
1.74 2.23391
1.76 2.27523
1.78 2.3178
1.8 2.36165
1.82 2.40684
1.84 2.4534
1.86 2.50138
1.88 2.55083
1.9 2.6018
1.92 2.65433
1.94 2.7085
1.96 2.76434
1.98 2.82193
