-0.015 0.999888
-0.0299966 0.99955
-0.0449865 0.998988
-0.0599663 0.998201
-0.0749325 0.997189
-0.0898819 0.995953
-0.104811 0.994493
-0.119717 0.992809
-0.134595 0.990902
-0.149444 0.988771
-0.164258 0.986419
-0.179036 0.983844
-0.193774 0.981048
-0.208468 0.978032
-0.223115 0.974795
-0.237711 0.971339
-0.252255 0.967664
-0.266741 0.963772
-0.281168 0.959663
-0.295531 0.955338
-0.309828 0.950798
-0.324055 0.946044
-0.338209 0.941077
-0.352287 0.935899
-0.366286 0.93051
-0.380202 0.924912
-0.394033 0.919105
-0.407776 0.913092
-0.421426 0.906873
-0.434982 0.900451
-0.448439 0.893825
-0.461796 0.886999
-0.475049 0.879973
-0.488195 0.872749
-0.501231 0.865329
-0.514155 0.857714
-0.526963 0.849906
-0.539652 0.841907
-0.55222 0.833718
-0.564663 0.825342
-0.57698 0.816781
-0.589166 0.808035
-0.60122 0.799108
-0.613139 0.790001
-0.62492 0.780716
-0.636561 0.771255
-0.648058 0.761621
-0.659409 0.751816
-0.670612 0.741841
-0.681664 0.7317
-0.692562 0.721394
-0.703305 0.710926
-0.71389 0.700298
-0.724314 0.689512
-0.734575 0.678571
-0.744671 0.667477
-0.754599 0.656234
-0.764357 0.644842
-0.773944 0.633306
-0.783356 0.621627
-0.792592 0.609808
-0.80165 0.597853
-0.810528 0.585762
-0.819223 0.57354
-0.827733 0.561189
-0.836058 0.548711
-0.844194 0.536111
-0.852141 0.523389
-0.859896 0.51055
-0.867457 0.497596
-0.874823 0.48453
-0.881993 0.471355
-0.888963 0.458074
-0.895734 0.44469
-0.902304 0.431206
-0.90867 0.417625
-0.914832 0.40395
-0.920788 0.390184
-0.926537 0.37633
-0.932078 0.362392
-0.937409 0.348372
-0.942529 0.334274
-0.947437 0.3201
-0.952131 0.305855
-0.956612 0.291541
-0.960877 0.277161
-0.964927 0.262719
-0.968759 0.248218
-0.972373 0.233661
-0.975768 0.219051
-0.978944 0.204393
-0.9819 0.189688
-0.984635 0.17494
-0.987148 0.160154
-0.989439 0.145331
-0.991508 0.130475
-0.993353 0.115591
-0.994975 0.10068
-0.996374 0.0857464
-0.997548 0.0707938
-0.998497 0.0558251
-0.999222 0.040844
-0.999723 0.0258537
-0.999998 0.0108576
-1.00005 -0.00414096
-0.999874 -0.0191385
-0.999474 -0.0341318
-0.99885 -0.0491174
-0.998001 -0.0640919
-0.996927 -0.079052
-0.995629 -0.0939942
-0.994107 -0.108915
-0.992362 -0.123812
-0.990393 -0.138681
-0.988202 -0.153518
-0.985788 -0.168321
-0.983152 -0.183086
-0.980296 -0.19781
-0.977218 -0.212489
-0.973921 -0.227121
-0.970405 -0.241701
-0.96667 -0.256227
-0.962718 -0.270696
-0.95855 -0.285103
-0.954166 -0.299446
-0.949567 -0.313722
-0.944755 -0.327927
-0.93973 -0.342059
-0.934493 -0.356113
-0.929047 -0.370088
-0.923391 -0.383979
-0.917528 -0.397784
-0.911458 -0.411499
-0.905184 -0.425122
-0.898705 -0.438648
-0.892025 -0.452077
-0.885144 -0.465403
-0.878063 -0.478625
-0.870785 -0.491739
-0.863312 -0.504743
-0.855644 -0.517633
-0.847783 -0.530406
-0.839732 -0.54306
-0.831492 -0.555592
-0.823065 -0.567999
